"","ModuleID","Species","GeneID"
"15707",7489,"OLI","R038200c0g1_i02"
"15708",7490,"AEP","g30277"
"15709",7490,"OLI","R034200c0g1_i01"
"15710",7491,"AEP","g30279"
"15711",7491,"OLI","R039618c0g1_i01"
"15712",7492,"AEP","g30287"
"15713",7492,"OLI","R025165c0g1_i01"
"15714",7493,"AEP","g30294"
"15715",7493,"OLI","R040764c4g4_i01"
"15716",7494,"AEP","g30297"
"15717",7494,"OLI","R038218c0g2_i01"
"15718",7495,"AEP","g30300"
"15719",7495,"OLI","R040495c0g3_i02"
"15720",7496,"AEP","g30305"
"15721",7496,"OLI","R034483c0g1_i01"
"15722",7497,"AEP","g30310"
"15723",7497,"OLI","R033994c0g1_i02"
"15724",7498,"AEP","g30316"
"15725",7498,"OLI","R029275c0g1_i01"
"15726",7499,"AEP","g3032"
"15727",7499,"OLI","R038353c0g1_i05"
"15728",7500,"AEP","g30322"
"15729",7500,"OLI","R035300c0g1_i02"
"15730",7501,"AEP","g30334"
"15731",7501,"OLI","R036827c0g1_i01"
"15732",7502,"AEP","g3034"
"15733",7502,"OLI","R030372c0g1_i01"
"15734",7503,"AEP","g30341"
"15735",7503,"OLI","R033249c0g1_i01"
"15736",7504,"AEP","g30343"
"15737",7504,"OLI","R035711c0g1_i01"
"15738",7505,"AEP","g30357"
"15739",7505,"OLI","R040991c0g2_i03"
"15740",7506,"AEP","g30361"
"15741",7506,"OLI","R037253c0g1_i01"
"15742",7507,"AEP","g30363"
"15743",7507,"OLI","R022136c0g1_i01"
"15744",7508,"AEP","g30365"
"15745",7508,"OLI","R030885c0g1_i01"
"15746",7509,"AEP","g30367"
"15747",7509,"OLI","R033140c0g1_i01"
"15748",7510,"AEP","g30370"
"15749",7510,"OLI","R029642c0g2_i01"
"15750",7511,"AEP","g30385"
"15751",7511,"OLI","R038171c0g2_i03"
"15752",7512,"AEP","g30386"
"15753",7512,"OLI","R015294c0g1_i02"
"15754",7513,"AEP","g30395"
"15755",7513,"OLI","R028900c0g1_i01"
"15756",7514,"AEP","g30396"
"15757",7514,"OLI","R027827c0g1_i01"
"15758",7515,"AEP","g30405"
"15759",7515,"OLI","R034116c0g1_i01"
"15760",7516,"AEP","g30406"
"15761",7516,"OLI","R029315c0g1_i01"
"15762",7517,"AEP","g30412"
"15763",7517,"OLI","R031199c0g1_i01"
"15764",7518,"AEP","g30416"
"15765",7518,"OLI","R039335c2g2_i03"
"15766",7519,"AEP","g3042"
"15767",7519,"OLI","R030125c0g1_i01"
"15768",7520,"AEP","g30425"
"15769",7520,"OLI","R033582c0g2_i04"
"15770",7521,"AEP","g3043"
"15771",7521,"OLI","R031385c0g1_i01"
"15772",7522,"AEP","g30433"
"15773",7522,"OLI","R033364c0g1_i01"
"15774",7523,"AEP","g30437"
"15775",7523,"OLI","R038053c0g1_i06"
"15776",7524,"AEP","g30445"
"15777",7524,"OLI","R028553c0g1_i02"
"15778",7525,"AEP","g30452"
"15779",7525,"OLI","R039651c0g1_i03"
"15780",7526,"AEP","g30456"
"15781",7526,"OLI","R038752c0g1_i01"
"15782",7527,"AEP","g30459"
"15783",7527,"OLI","R038540c0g1_i01"
"15784",7528,"AEP","g30462"
"15785",7528,"OLI","R038706c0g1_i03"
"15786",7529,"AEP","g30466"
"15787",7529,"OLI","R035604c0g1_i03"
"15788",7530,"AEP","g30478"
"15789",7530,"OLI","R037039c0g2_i01"
"15790",7531,"AEP","g30480"
"15791",7531,"OLI","R035652c0g1_i01"
"15792",7532,"AEP","g30489"
"15793",7532,"OLI","R036799c1g3_i01"
"15794",7533,"AEP","g3049"
"15795",7533,"OLI","R023202c0g2_i01"
"15796",7534,"AEP","g30499"
"15797",7534,"OLI","R038437c0g1_i02"
"15798",7535,"AEP","g30502"
"15799",7535,"OLI","R033640c0g1_i02"
"15800",7536,"AEP","g30504"
"15801",7536,"OLI","R022170c0g1_i02"
"15802",7537,"AEP","g30506"
"15803",7537,"OLI","R022652c0g1_i01"
"15804",7538,"AEP","g30507"
"15805",7538,"OLI","R024687c0g1_i01"
"15806",7539,"AEP","g30509"
"15807",7539,"OLI","R031066c0g1_i03"
"15808",7540,"AEP","g30512"
"15809",7540,"OLI","R037881c0g1_i01"
"15810",7541,"AEP","g30513"
"15811",7541,"OLI","R038889c3g6_i01"
"15812",7542,"AEP","g30525"
"15813",7542,"OLI","R037139c0g1_i01"
"15814",7543,"AEP","g30529"
"15815",7543,"OLI","R034879c0g2_i02"
"15816",7544,"AEP","g30532"
"15817",7544,"OLI","R037229c0g1_i02"
"15818",7545,"AEP","g30534"
"15819",7545,"OLI","R035554c0g2_i02"
"15820",7546,"AEP","g30536"
"15821",7546,"OLI","R030578c0g1_i01"
"15822",7547,"AEP","g30537"
"15823",7547,"OLI","R035999c0g1_i01"
"15824",7548,"AEP","g3056"
"15825",7548,"OLI","R032521c0g1_i02"
"15826",7549,"AEP","g30568"
"15827",7549,"OLI","R026683c0g1_i01"
"15828",7550,"AEP","g30572"
"15829",7550,"OLI","R038783c0g2_i03"
"15830",7551,"AEP","g30575"
"15831",7551,"OLI","R018203c0g1_i01"
"15832",7552,"AEP","g30584"
"15833",7552,"OLI","R031760c0g1_i01"
"15834",7553,"AEP","g30595"
"15835",7553,"OLI","R030663c0g2_i01"
"15836",7554,"AEP","g30599"
"15837",7554,"OLI","R029930c0g1_i01"
"15838",7555,"AEP","g30608"
"15839",7555,"OLI","R032458c0g1_i02"
"15840",7556,"AEP","g30616"
"15841",7556,"OLI","R026682c0g2_i01"
"15842",7557,"AEP","g30647"
"15843",7557,"OLI","R027428c0g1_i03"
"15844",7558,"AEP","g30657"
"15845",7558,"OLI","R040936c3g1_i03"
"15846",7559,"AEP","g30663"
"15847",7559,"OLI","R034237c0g1_i01"
"15848",7560,"AEP","g30665"
"15849",7560,"OLI","R030468c0g1_i03"
"15850",7561,"AEP","g30666"
"15851",7561,"OLI","R068065c0g1_i01"
"15852",7562,"AEP","g30669"
"15853",7562,"OLI","R018515c0g1_i01"
"15854",7563,"AEP","g30670"
"15855",7563,"OLI","R014761c0g1_i01"
"15856",7564,"AEP","g30672"
"15857",7564,"OLI","R032906c0g1_i01"
"15858",7565,"AEP","g30674"
"15859",7565,"OLI","R001764c0g1_i01"
"15860",7566,"AEP","g30675"
"15861",7566,"OLI","R038800c0g1_i10"
"15862",7567,"AEP","g30703"
"15863",7567,"OLI","R037848c0g3_i01"
"15864",7568,"AEP","g30707"
"15865",7568,"OLI","R038791c1g1_i02"
"15866",7569,"AEP","g30708"
"15867",7569,"OLI","R033337c0g1_i01"
"15868",7570,"AEP","g30709"
"15869",7570,"OLI","R026925c0g1_i01"
"15870",7571,"AEP","g30715"
"15871",7571,"OLI","R038070c0g1_i03"
"15872",7572,"AEP","g30720"
"15873",7572,"OLI","R062872c0g2_i01"
"15874",7573,"AEP","g30721"
"15875",7573,"OLI","R018488c0g1_i01"
"15876",7574,"AEP","g30724"
"15877",7574,"OLI","R035575c0g1_i01"
"15878",7575,"AEP","g30733"
"15879",7575,"OLI","R074243c0g1_i01"
"15880",7576,"AEP","g30735"
"15881",7576,"OLI","R037930c0g1_i02"
"15882",7577,"AEP","g30736"
"15883",7577,"OLI","R037205c0g1_i01"
"15884",7578,"AEP","g30761"
"15885",7578,"OLI","R034850c0g2_i02"
"15886",7579,"AEP","g30762"
"15887",7579,"OLI","R031855c0g3_i01"
"15888",7580,"AEP","g30763"
"15889",7580,"OLI","R035886c0g1_i02"
"15890",7581,"AEP","g30767"
"15891",7581,"OLI","R038715c1g2_i02"
"15892",7582,"AEP","g30768"
"15893",7582,"OLI","R031058c0g1_i01"
"15894",7583,"AEP","g30776"
"15895",7583,"OLI","R022754c0g2_i01"
"15896",7584,"AEP","g30780"
"15897",7584,"OLI","R031686c0g1_i02"
"15898",7585,"AEP","g30786"
"15899",7585,"OLI","R039938c1g4_i05"
"15900",7586,"AEP","g3079"
"15901",7586,"OLI","R037429c0g3_i02"
"15902",7587,"AEP","g3082"
"15903",7587,"OLI","R037429c0g1_i01"
"15904",7588,"AEP","g30822"
"15905",7588,"OLI","R039996c0g2_i01"
"15906",7589,"AEP","g30827"
"15907",7589,"OLI","R033462c0g1_i05"
"15908",7590,"AEP","g30834"
"15909",7590,"OLI","R030911c0g1_i02"
"15910",7591,"AEP","g30835"
"15911",7591,"OLI","R024602c0g1_i02"
"15912",7592,"AEP","g30852"
"15913",7592,"OLI","R033679c0g1_i02"
"15914",7593,"AEP","g30855"
"15915",7593,"OLI","R027791c0g1_i01"
"15916",7594,"AEP","g3086"
"15917",7594,"OLI","R033629c0g1_i01"
"15918",7595,"AEP","g30862"
"15919",7595,"OLI","R033685c0g1_i01"
"15920",7596,"AEP","g30864"
"15921",7596,"OLI","R038033c0g1_i03"
"15922",7597,"AEP","g30869"
"15923",7597,"OLI","R013010c0g2_i01"
"15924",7598,"AEP","g30871"
"15925",7598,"OLI","R033073c0g2_i01"
"15926",7599,"AEP","g30872"
"15927",7599,"OLI","R037438c0g2_i02"
"15928",7600,"AEP","g30873"
"15929",7600,"OLI","R037438c0g2_i03"
"15930",7601,"AEP","g30874"
"15931",7601,"OLI","R021380c0g1_i01"
"15932",7602,"AEP","g30879"
"15933",7602,"OLI","R000978c0g2_i01"
"15934",7603,"AEP","g30882"
"15935",7603,"OLI","R015590c0g1_i01"
"15936",7604,"AEP","g30883"
"15937",7604,"OLI","R033312c1g1_i02"
"15938",7604,"OLI","R036440c0g1_i01"
"15939",7605,"AEP","g30885"
"15940",7605,"OLI","R029045c0g1_i01"
"15941",7606,"AEP","g30889"
"15942",7606,"OLI","R029062c0g1_i01"
"15943",7607,"AEP","g30893"
"15944",7607,"OLI","R024577c0g1_i01"
"15945",7608,"AEP","g30896"
"15946",7608,"OLI","R039596c0g1_i04"
"15947",7609,"AEP","g30897"
"15948",7609,"OLI","R031205c0g1_i01"
"15949",7610,"AEP","g30903"
"15950",7610,"OLI","R037715c0g1_i06"
"15951",7611,"AEP","g30911"
"15952",7611,"OLI","R041534c1g3_i03"
"15953",7612,"AEP","g30913"
"15954",7612,"OLI","R035441c0g2_i01"
"15955",7613,"AEP","g30922"
"15956",7613,"OLI","R033168c0g1_i02"
"15957",7614,"AEP","g30936"
"15958",7614,"OLI","R027517c0g1_i01"
"15959",7615,"AEP","g30938"
"15960",7615,"OLI","R031428c0g1_i01"
"15961",7616,"AEP","g30946"
"15962",7616,"OLI","R027643c0g1_i01"
"15963",7617,"AEP","g30951"
"15964",7617,"OLI","R030882c0g1_i01"
"15965",7618,"AEP","g30954"
"15966",7618,"OLI","R034684c0g1_i01"
"15967",7619,"AEP","g3097"
"15968",7619,"OLI","R022060c0g1_i01"
"15969",7620,"AEP","g30974"
"15970",7620,"OLI","R024658c0g1_i06"
"15971",7621,"AEP","g30975"
"15972",7621,"OLI","R031226c0g1_i01"
"15973",7622,"AEP","g30977"
"15974",7622,"OLI","R037993c0g1_i01"
"15975",7623,"AEP","g30978"
"15976",7623,"OLI","R041501c5g7_i04"
"15977",7624,"AEP","g3098"
"15978",7624,"OLI","R032002c0g1_i01"
"15979",7625,"AEP","g30980"
"15980",7625,"OLI","R034057c0g1_i01"
"15981",7626,"AEP","g30983"
"15982",7626,"OLI","R033617c0g1_i01"
"15983",7627,"AEP","g30992"
"15984",7627,"OLI","R037296c1g1_i02"
"15985",7628,"AEP","g30995"
"15986",7628,"OLI","R036215c0g1_i01"
"15987",7629,"AEP","g30998"
"15988",7629,"OLI","R037118c0g1_i01"
"15989",7630,"AEP","g30999"
"15990",7630,"OLI","R061342c0g1_i01"
"15991",7631,"AEP","g310"
"15992",7631,"OLI","R040596c1g2_i08"
"15993",7632,"AEP","g31005"
"15994",7632,"OLI","R036428c0g1_i01"
"15995",7633,"AEP","g31009"
"15996",7633,"OLI","R038072c3g2_i04"
"15997",7634,"AEP","g31010"
"15998",7634,"OLI","R038105c1g1_i02"
"15999",7635,"AEP","g31012"
"16000",7635,"OLI","R040845c0g3_i02"
"16001",7636,"AEP","g31026"
"16002",7636,"OLI","R030581c0g1_i02"
"16003",7637,"AEP","g31027"
"16004",7637,"OLI","R038168c0g1_i06"
"16005",7638,"AEP","g31028"
"16006",7638,"OLI","R029215c0g1_i01"
"16007",7639,"AEP","g31033"
"16008",7639,"OLI","R033264c0g1_i01"
"16009",7640,"AEP","g31045"
"16010",7640,"OLI","R034229c0g1_i01"
"16011",7641,"AEP","g31047"
"16012",7641,"OLI","R031014c0g2_i02"
"16013",7642,"AEP","g31055"
"16014",7642,"OLI","R005619c0g1_i01"
"16015",7643,"AEP","g31058"
"16016",7643,"OLI","R037110c1g2_i01"
"16017",7644,"AEP","g31059"
"16018",7644,"OLI","R037110c2g1_i01"
"16019",7645,"AEP","g31062"
"16020",7645,"OLI","R032663c0g1_i01"
"16021",7646,"AEP","g31070"
"16022",7646,"OLI","R031159c0g1_i01"
"16023",7647,"AEP","g3108"
"16024",7647,"OLI","R039408c0g1_i03"
"16025",7648,"AEP","g23193"
"16026",7648,"AEP","g31085"
"16027",7648,"AEP","g31086"
"16028",7648,"OLI","R039647c0g1_i01"
"16029",7649,"AEP","g31088"
"16030",7649,"OLI","R038760c0g1_i01"
"16031",7650,"AEP","g31096"
"16032",7650,"OLI","R035401c0g2_i04"
"16033",7651,"AEP","g31098"
"16034",7651,"OLI","R034928c0g3_i01"
"16035",7652,"AEP","g3110"
"16036",7652,"OLI","R022055c1g1_i01"
"16037",7653,"AEP","g31101"
"16038",7653,"OLI","R032234c0g2_i04"
"16039",7654,"AEP","g31108"
"16040",7654,"OLI","R015618c0g1_i01"
"16041",7655,"AEP","g31120"
"16042",7655,"OLI","R025460c0g1_i01"
"16043",7656,"AEP","g3114"
"16044",7656,"OLI","R034217c0g1_i03"
"16045",7657,"AEP","g31149"
"16046",7657,"OLI","R029599c0g1_i02"
"16047",7658,"AEP","g31171"
"16048",7658,"OLI","R041291c0g1_i10"
"16049",7659,"AEP","g3118"
"16050",7659,"OLI","R018484c0g1_i01"
"16051",7660,"AEP","g3119"
"16052",7660,"OLI","R005096c0g1_i01"
"16053",7661,"AEP","g31199"
"16054",7661,"OLI","R031181c0g1_i01"
"16055",7662,"AEP","g312"
"16056",7662,"OLI","R060996c0g1_i01"
"16057",7663,"AEP","g31209"
"16058",7663,"OLI","R032480c0g1_i02"
"16059",7664,"AEP","g31213"
"16060",7664,"OLI","R037600c0g3_i01"
"16061",7665,"AEP","g31219"
"16062",7665,"OLI","R032661c0g1_i02"
"16063",7666,"AEP","g31220"
"16064",7666,"OLI","R039019c0g1_i02"
"16065",7667,"AEP","g31221"
"16066",7667,"OLI","R039100c0g1_i01"
"16067",7668,"AEP","g31223"
"16068",7668,"OLI","R040521c0g1_i01"
"16069",7669,"AEP","g31224"
"16070",7669,"OLI","R028958c0g2_i01"
"16071",7670,"AEP","g31226"
"16072",7670,"OLI","R000600c0g1_i02"
"16073",7671,"AEP","g31228"
"16074",7671,"OLI","R037980c0g2_i01"
"16075",7672,"AEP","g31231"
"16076",7672,"OLI","R037622c0g1_i06"
"16077",7673,"AEP","g31233"
"16078",7673,"OLI","R037841c1g1_i01"
"16079",7674,"AEP","g31235"
"16080",7674,"OLI","R039815c0g1_i01"
"16081",7675,"AEP","g31243"
"16082",7675,"OLI","R038462c0g4_i01"
"16083",7676,"AEP","g31250"
"16084",7676,"OLI","R033958c0g1_i01"
"16085",7677,"AEP","g31258"
"16086",7677,"OLI","R015612c0g1_i01"
"16087",7678,"AEP","g31268"
"16088",7678,"OLI","R025798c0g1_i01"
"16089",7679,"AEP","g31273"
"16090",7679,"OLI","R020077c0g1_i01"
"16091",7680,"AEP","g31282"
"16092",7680,"OLI","R035785c1g1_i01"
"16093",7681,"AEP","g31283"
"16094",7681,"OLI","R030213c0g1_i01"
"16095",7682,"AEP","g313"
"16096",7682,"OLI","R032339c0g1_i01"
"16097",7683,"AEP","g31317"
"16098",7683,"OLI","R040583c0g1_i02"
"16099",7684,"AEP","g31326"
"16100",7684,"OLI","R021646c0g1_i01"
"16101",7685,"AEP","g31328"
"16102",7685,"OLI","R030258c0g1_i02"
"16103",7686,"AEP","g3133"
"16104",7686,"OLI","R026983c0g1_i01"
"16105",7687,"AEP","g31336"
"16106",7687,"OLI","R037792c0g2_i02"
"16107",7688,"AEP","g31338"
"16108",7688,"OLI","R027526c0g1_i01"
"16109",7689,"AEP","g31346"
"16110",7689,"OLI","R031217c0g1_i01"
"16111",7690,"AEP","g31355"
"16112",7690,"OLI","R028681c0g1_i02"
"16113",7691,"AEP","g3136"
"16114",7691,"OLI","R027366c0g2_i04"
"16115",7692,"AEP","g31369"
"16116",7692,"OLI","R038122c0g1_i02"
"16117",7693,"AEP","g3137"
"16118",7693,"OLI","R001064c0g1_i01"
"16119",7694,"AEP","g31372"
"16120",7694,"OLI","R026705c0g2_i02"
"16121",7695,"AEP","g31378"
"16122",7695,"OLI","R027324c0g1_i01"
"16123",7696,"AEP","g31379"
"16124",7696,"OLI","R029793c0g1_i01"
"16125",7697,"AEP","g3138"
"16126",7697,"OLI","R030190c0g1_i01"
"16127",7698,"AEP","g31380"
"16128",7698,"OLI","R033130c0g1_i01"
"16129",7699,"AEP","g31381"
"16130",7699,"OLI","R035099c0g2_i01"
"16131",7700,"AEP","g31385"
"16132",7700,"OLI","R027219c0g1_i01"
"16133",7701,"AEP","g31387"
"16134",7701,"OLI","R036606c0g1_i01"
"16135",7702,"AEP","g31388"
"16136",7702,"OLI","R036728c0g1_i04"
"16137",7703,"AEP","g31399"
"16138",7703,"OLI","R030317c1g1_i01"
"16139",7704,"AEP","g31401"
"16140",7704,"OLI","R037365c0g1_i02"
"16141",7705,"AEP","g31409"
"16142",7705,"OLI","R020003c0g1_i02"
"16143",7706,"AEP","g31435"
"16144",7706,"OLI","R026382c1g1_i01"
"16145",7707,"AEP","g31440"
"16146",7707,"OLI","R040929c0g1_i01"
"16147",7708,"AEP","g31441"
"16148",7708,"OLI","R033397c0g1_i01"
"16149",7709,"AEP","g31442"
"16150",7709,"OLI","R026741c0g1_i02"
"16151",7710,"AEP","g31445"
"16152",7710,"OLI","R023617c0g1_i01"
"16153",7711,"AEP","g31446"
"16154",7711,"OLI","R037150c0g1_i04"
"16155",7712,"AEP","g31448"
"16156",7712,"OLI","R029527c0g1_i02"
"16157",7713,"AEP","g31450"
"16158",7713,"OLI","R014743c0g1_i01"
"16159",7714,"AEP","g31453"
"16160",7714,"OLI","R029232c0g1_i01"
"16161",7715,"AEP","g31488"
"16162",7715,"OLI","R038174c0g1_i01"
"16163",7716,"AEP","g31490"
"16164",7716,"OLI","R020278c0g2_i01"
"16165",7717,"AEP","g31495"
"16166",7717,"OLI","R031799c0g1_i01"
"16167",7718,"AEP","g31498"
"16168",7718,"OLI","R039526c0g2_i01"
"16169",7719,"AEP","g31499"
"16170",7719,"OLI","R033548c1g1_i01"
"16171",7720,"AEP","g315"
"16172",7720,"OLI","R031317c0g1_i02"
"16173",7721,"AEP","g31518"
"16174",7721,"OLI","R038552c0g7_i01"
"16175",7722,"AEP","g31521"
"16176",7722,"OLI","R038552c0g8_i01"
"16177",7723,"AEP","g31526"
"16178",7723,"OLI","R036392c0g2_i01"
"16179",7724,"AEP","g31532"
"16180",7724,"OLI","R040476c0g3_i05"
"16181",7725,"AEP","g31543"
"16182",7725,"OLI","R028969c0g1_i01"
"16183",7726,"AEP","g31546"
"16184",7726,"OLI","R027393c0g1_i01"
"16185",7727,"AEP","g31562"
"16186",7727,"OLI","R033215c0g1_i01"
"16187",7728,"AEP","g31569"
"16188",7728,"OLI","R038573c0g1_i01"
"16189",7729,"AEP","g31579"
"16190",7729,"OLI","R033597c0g2_i01"
"16191",7730,"AEP","g3159"
"16192",7730,"OLI","R033691c0g2_i01"
"16193",7731,"AEP","g31590"
"16194",7731,"OLI","R038765c0g2_i01"
"16195",7732,"AEP","g31592"
"16196",7732,"OLI","R030253c0g1_i02"
"16197",7733,"AEP","g31594"
"16198",7733,"OLI","R007651c0g1_i01"
"16199",7734,"AEP","g31595"
"16200",7734,"OLI","R024475c0g1_i01"
"16201",7735,"AEP","g31598"
"16202",7735,"OLI","R030656c0g1_i02"
"16203",7736,"AEP","g31604"
"16204",7736,"OLI","R037890c0g1_i02"
"16205",7737,"AEP","g31610"
"16206",7737,"OLI","R037236c0g2_i01"
"16207",7738,"AEP","g31627"
"16208",7738,"OLI","R036846c0g1_i01"
"16209",7739,"AEP","g31631"
"16210",7739,"OLI","R000865c0g1_i01"
"16211",7740,"AEP","g31635"
"16212",7740,"OLI","R039283c0g1_i02"
"16213",7741,"AEP","g31636"
"16214",7741,"OLI","R030936c1g1_i01"
"16215",7742,"AEP","g31638"
"16216",7742,"AEP","g9229"
"16217",7742,"OLI","R037597c1g1_i01"
"16218",7743,"AEP","g31639"
"16219",7743,"OLI","R039004c0g1_i04"
"16220",7744,"AEP","g31651"
"16221",7744,"OLI","R031496c0g1_i04"
"16222",7745,"AEP","g31666"
"16223",7745,"OLI","R036967c0g1_i01"
"16224",7746,"AEP","g31671"
"16225",7746,"OLI","R036805c0g1_i04"
"16226",7747,"AEP","g31696"
"16227",7747,"OLI","R031610c0g1_i01"
"16228",7748,"AEP","g31705"
"16229",7748,"OLI","R033933c0g2_i01"
"16230",7749,"AEP","g31717"
"16231",7749,"OLI","R028280c0g1_i01"
"16232",7750,"AEP","g31721"
"16233",7750,"OLI","R037321c0g1_i04"
"16234",7751,"AEP","g31723"
"16235",7751,"OLI","R025986c0g2_i01"
"16236",7752,"AEP","g31724"
"16237",7752,"OLI","R032211c0g1_i01"
"16238",7753,"AEP","g31726"
"16239",7753,"OLI","R014900c0g1_i02"
"16240",7754,"AEP","g31728"
"16241",7754,"OLI","R035577c0g2_i01"
"16242",7755,"AEP","g31730"
"16243",7755,"OLI","R033319c0g1_i01"
"16244",7756,"AEP","g31738"
"16245",7756,"OLI","R029201c0g2_i01"
"16246",7757,"AEP","g31742"
"16247",7757,"OLI","R030632c0g4_i01"
"16248",7758,"AEP","g31754"
"16249",7758,"OLI","R031608c0g1_i04"
"16250",7759,"AEP","g31762"
"16251",7759,"OLI","R028736c0g1_i02"
"16252",7760,"AEP","g31785"
"16253",7760,"OLI","R022259c0g1_i01"
"16254",7761,"AEP","g31794"
"16255",7761,"OLI","R041052c3g6_i01"
"16256",7762,"AEP","g31795"
"16257",7762,"OLI","R036914c2g1_i01"
"16258",7763,"AEP","g31801"
"16259",7763,"OLI","R039735c0g1_i04"
"16260",7764,"AEP","g31803"
"16261",7764,"OLI","R039735c0g1_i02"
"16262",7765,"AEP","g31815"
"16263",7765,"OLI","R018708c0g1_i01"
"16264",7766,"AEP","g31823"
"16265",7766,"OLI","R035528c0g1_i02"
"16266",7767,"AEP","g31834"
"16267",7767,"OLI","R037224c0g2_i01"
"16268",7768,"AEP","g31835"
"16269",7768,"OLI","R039688c0g1_i03"
"16270",7769,"AEP","g31842"
"16271",7769,"OLI","R035946c0g1_i02"
"16272",7770,"AEP","g31866"
"16273",7770,"OLI","R031353c0g1_i01"
"16274",7771,"AEP","g31873"
"16275",7771,"OLI","R037103c0g1_i01"
"16276",7772,"AEP","g31877"
"16277",7772,"OLI","R037108c0g1_i03"
"16278",7773,"AEP","g31886"
"16279",7773,"OLI","R039990c0g1_i01"
"16280",7774,"AEP","g31888"
"16281",7774,"OLI","R040046c2g1_i02"
"16282",7775,"AEP","g31893"
"16283",7775,"OLI","R039014c0g1_i01"
"16284",7776,"AEP","g31894"
"16285",7776,"OLI","R037524c2g1_i01"
"16286",7777,"AEP","g31897"
"16287",7777,"OLI","R034292c0g1_i04"
"16288",7778,"AEP","g31898"
"16289",7778,"OLI","R022019c0g1_i01"
"16290",7779,"AEP","g31900"
"16291",7779,"OLI","R020223c0g1_i01"
"16292",7780,"AEP","g31922"
"16293",7780,"OLI","R037285c1g1_i01"
"16294",7781,"AEP","g31924"
"16295",7781,"OLI","R031271c0g1_i01"
"16296",7782,"AEP","g31927"
"16297",7782,"OLI","R027275c0g1_i02"
"16298",7783,"AEP","g31928"
"16299",7783,"OLI","R026347c0g1_i01"
"16300",7784,"AEP","g31933"
"16301",7784,"OLI","R035151c0g1_i01"
"16302",7785,"AEP","g31948"
"16303",7785,"OLI","R033715c0g1_i01"
"16304",7786,"AEP","g31949"
"16305",7786,"OLI","R031339c0g1_i01"
"16306",7787,"AEP","g31954"
"16307",7787,"OLI","R037127c0g1_i01"
"16308",7788,"AEP","g31968"
"16309",7788,"OLI","R036999c0g1_i01"
"16310",7789,"AEP","g31970"
"16311",7789,"OLI","R037332c0g1_i02"
"16312",7790,"AEP","g31971"
"16313",7790,"OLI","R032366c0g1_i01"
"16314",7791,"AEP","g31973"
"16315",7791,"OLI","R026869c0g1_i02"
"16316",7792,"AEP","g31979"
"16317",7792,"OLI","R035786c0g1_i02"
"16318",7793,"AEP","g31982"
"16319",7793,"OLI","R034460c0g1_i03"
"16320",7794,"AEP","g320"
"16321",7794,"OLI","R037208c0g1_i01"
"16322",7795,"AEP","g32000"
"16323",7795,"OLI","R017023c0g1_i02"
"16324",7796,"AEP","g32009"
"16325",7796,"OLI","R038423c0g1_i01"
"16326",7797,"AEP","g32047"
"16327",7797,"OLI","R038456c2g6_i07"
"16328",7798,"AEP","g32124"
"16329",7798,"OLI","R007667c0g1_i01"
"16330",7799,"AEP","g32141"
"16331",7799,"OLI","R016665c0g2_i01"
"16332",7800,"AEP","g32142"
"16333",7800,"OLI","R028500c0g1_i01"
"16334",7801,"AEP","g32143"
"16335",7801,"OLI","R028874c0g2_i01"
"16336",7802,"AEP","g32144"
"16337",7802,"OLI","R034585c0g1_i03"
"16338",7803,"AEP","g32147"
"16339",7803,"OLI","R023514c0g2_i01"
"16340",7804,"AEP","g32148"
"16341",7804,"OLI","R027257c0g1_i01"
"16342",7805,"AEP","g32157"
"16343",7805,"OLI","R035707c0g1_i02"
"16344",7806,"AEP","g32171"
"16345",7806,"OLI","R035588c0g1_i01"
"16346",7807,"AEP","g32173"
"16347",7807,"OLI","R029815c0g2_i01"
"16348",7808,"AEP","g32175"
"16349",7808,"OLI","R038372c0g1_i04"
"16350",7809,"AEP","g32183"
"16351",7809,"OLI","R038855c0g1_i05"
"16352",7810,"AEP","g32193"
"16353",7810,"OLI","R028570c0g1_i01"
"16354",7811,"AEP","g32195"
"16355",7811,"OLI","R035345c0g1_i03"
"16356",7812,"AEP","g32197"
"16357",7812,"OLI","R036344c0g1_i01"
"16358",7813,"AEP","g32199"
"16359",7813,"OLI","R035034c1g1_i02"
"16360",7814,"AEP","g3220"
"16361",7814,"OLI","R026784c0g1_i01"
"16362",7815,"AEP","g32200"
"16363",7815,"OLI","R034877c0g1_i01"
"16364",7816,"AEP","g32202"
"16365",7816,"OLI","R014078c0g1_i01"
"16366",7817,"AEP","g32203"
"16367",7817,"OLI","R009120c0g2_i01"
"16368",7818,"AEP","g32205"
"16369",7818,"OLI","R022801c1g1_i01"
"16370",7819,"AEP","g3221"
"16371",7819,"OLI","R030596c0g1_i03"
"16372",7820,"AEP","g32222"
"16373",7820,"OLI","R035229c1g1_i02"
"16374",7821,"AEP","g32228"
"16375",7821,"OLI","R040045c2g1_i03"
"16376",7822,"AEP","g3223"
"16377",7822,"OLI","R023974c0g2_i01"
"16378",7823,"AEP","g32234"
"16379",7823,"OLI","R034667c0g1_i02"
"16380",7824,"AEP","g32243"
"16381",7824,"OLI","R039610c0g1_i01"
"16382",7825,"AEP","g2402"
"16383",7825,"AEP","g3226"
"16384",7825,"OLI","R034277c0g1_i02"
"16385",7826,"AEP","g32273"
"16386",7826,"OLI","R039332c0g2_i01"
"16387",7827,"AEP","g32276"
"16388",7827,"OLI","R041273c0g1_i01"
